author,date,source,summary,title,url
Fox News,22/10/2017,fox-news,"Fox News Kathy Griffin has ugly break with her lawyer over beheaded Trump pic Fox News Kathy Griffin called out her former attorney, Lisa Bloom, prompting a fiery response from the lawyer soon afterwards. (REUTERS/Mario Anzuoni, Neil Hall, File). Kathy Griffi…",Kathy Griffin has ugly break with her lawyer over beheaded Trump pic - Fox News,http://www.foxnews.com/entertainment/2017/10/22/kathy-griffin-has-ugly-break-with-her-lawyer-over-beheaded-trump-pic.html
Fox News,22/10/2017,fox-news,"Jimmy Carter, the 93-year-old former Democratic president, has had little in common with President Trump — until now.",Jimmy Carter: Media tougher on Trump than any other president in memory,http://www.foxnews.com/politics/2017/10/22/jimmy-carter-media-tougher-on-trump-than-any-other-president-in-memory.html
Fox News,22/10/2017,fox-news,"Authorities in Richardson, Texas, said Sunday they believe they have found the body of Sherin Mathews, the adopted 3-year-old girl who disappeared in the early hours of Oct. 7.","Body of Sherin Mathews, 3-year-old Texas girl missing for weeks, believed found, police say",http://www.foxnews.com/us/2017/10/22/body-missing-texas-girl-3-believed-found-texas-police-say.html
Fox News,22/10/2017,fox-news,"Fox News Justin Bieber shows off bold new tattoo covering his whole torso Fox News FILE - In this Nov. 7, 2015 file photo, Justin Bieber arrives at the Cannes festival palace in Cannes, southeastern France. Police say Bieber has accidentally struck a photogra…",Justin Bieber shows off bold new tattoo covering his whole torso - Fox News,http://www.foxnews.com/entertainment/2017/10/22/justin-bieber-shows-off-bold-new-tattoo-covering-his-whole-torso.html
Fox News,22/10/2017,fox-news,"Fox News House also probing Obama-era Uranium One deal, DeSantis says Fox News The House Oversight committee has started its investigation into an Obama-era deal in which a Russian-backed company bought a uranium firm with mines in the U.S., Rep. Ron DeSantis…","House also probing Obama-era Uranium One deal, DeSantis says - Fox News",http://www.foxnews.com/politics/2017/10/22/house-also-probing-obama-era-uranium-one-deal-desantis-says.html
Associated Press,22/10/2017,fox-news,The Latest on the presidential election in Slovenia (all times local): 8:55 p.m. Slovenia's President Borut Pahor has acknowledged that a runoff vote will be necessary after the first round of balloting in the country's presidential election.,The Latest: Slovenia president sees runoff vote as likely,http://www.foxnews.com/world/2017/10/22/latest-slovenia-president-sees-runoff-vote-as-likely.html
Fox News,22/10/2017,fox-news,Fox News Ohio police officer shot dead during domestic dispute call Fox News Police officer Justin Leo was fatally shot responding to a domestic dispute during the weekend. (Girard Police Department). A 31-year-old police officer in Ohio was fatally shot resp…,Ohio police officer shot dead during domestic dispute call - Fox News,http://www.foxnews.com/us/2017/10/22/ohio-police-officer-fatally-shot-during-domestic-dispute-call.html
Associated Press,22/10/2017,fox-news,"Japan's ruling coalition appeared headed to an impressive win in national elections on Sunday, in what would represent an endorsement for Prime Minister Shinzo Abe's nearly five-year leadership.",Japanese Prime Minister Abe heads to impressive election win,http://www.foxnews.com/world/2017/10/22/japanese-prime-minister-abe-heads-to-impressive-election-win.html
Fox News,22/10/2017,fox-news,"More than 30 women accused James Toback of sexual harassment, saying the director and writer would prey on young actresses for years and lured them into a meeting that would turn sexual and often end with him masturbating in front of them, a new bombshell rep…",Director James Toback accused of sexual harassment by over 30 women: report,http://www.foxnews.com/entertainment/2017/10/22/director-james-toback-accused-sexual-harassment-by-over-30-women-report.html
Fox News,22/10/2017,fox-news,A man with a shotgun allegedly entered a bowling alley at a British shopping center on Sunday and held two people hostage.,Man with shotgun arrested after allegedly holding 2 people hostage at UK bowling alley,http://www.foxnews.com/world/2017/10/22/man-with-shotgun-allegedly-holds-2-people-hostage-in-uk-bowling-alley.html
Fox News,22/10/2017,fox-news,"Hillary Clinton joked on Friday she and her husband Bill Clinton tried to ditch President Trump’s inauguration ceremony and said she was “so disappointed” in the president’s speech she described as ""a cry from the white nationalist’s gut.”",Hillary Clinton uses obscenity on TV describing reaction to Trump's inaugural speech,http://www.foxnews.com/politics/2017/10/22/hillary-clinton-says-tried-to-avoid-going-to-trumps-inauguration.html
Joseph Weber,22/10/2017,fox-news,"President Trump on Sunday slammed Democratic Rep. Frederica Wilson for disclosing his phone conversation with an Army widow,  calling her “wacky” and a “disaster” for Democrats.","Trump slams 'wacky' Rep. Wilson, says she's 'disaster for the Dems'",http://www.foxnews.com/politics/2017/10/22/trump-slams-wacky-rep-wilson-says-shes-disaster-for-dems.html
Associated Press,22/10/2017,fox-news,An Ohio police officer has been fatally shot while responding to a reported domestic disturbance in the northeastern part of the state.,Police officer fatally shot at domestic dispute call,http://www.foxnews.com/us/2017/10/22/police-officer-fatally-shot-at-domestic-dispute-call.html
Fox News,23/10/2017,fox-news,"A couple from Utah has been arrested and charged with murder and child abuse following the death of the woman’s 13-day-old baby. Maria Elena Sullivan, the infant’s 26-year-old mother, was arrested on Sunday following accusations that her boyfriend, Dylan Jame…","Couple arrested, charged in death of 13-day-old infant",http://www.foxnews.com/us/2017/10/23/utah-couple-arrested-charged-in-death-13-day-old-infant.html
New York Post,23/10/2017,fox-news,"BBC News Harvey Weinstein's former assistant breaks NDA to reveal years of harassment, cover-ups Fox News A former assistant to Harvey Weinstein who signed a non-disclosure agreement before accepting a monetary settlement from the movie mogul has decided enou…","Harvey Weinstein's former assistant breaks NDA to reveal years of harassment, cover-ups - Fox News",http://www.foxnews.com/entertainment/2017/10/23/harvey-weinsteins-former-assistant-breaks-nda-to-reveal-years-harassment-cover-ups.html
Ben Evansky,23/10/2017,fox-news,Ordinary Iranians reportedly took their grievances against the Tehran regime today to the country’s parliament as a result of what they say are the regime’s plundering of their savings and its corrupt policies.,"Anti-regime protests spreading across Iran, says country's opposition",http://www.foxnews.com/world/2017/10/23/anti-regime-protests-spreading-across-iran-says-countrys-opposition.html
Fox News,23/10/2017,fox-news,"Amid immense speculation surrounding the ambush in Niger earlier this month that left four U.S. troops dead, a top U.S. general addressed the ambush’s timeline and provided new details on the attack.","Pentagon updates Niger ambush timeline, says US troops called for air support hour after attack",http://www.foxnews.com/world/2017/10/23/pentagon-updates-niger-ambush-timeline-says-us-troops-called-for-air-support-hour-after-attack.html
Fox News,24/10/2017,fox-news,"Fox News 'Walking Dead' fans are losing interest as show's ratings and piracy dips Fox News “The Walking Dead” debuted its eighth season on Sunday, and while the ratings powerhouse still did better than everything but football, the stats illustrate a clear pi…",'Walking Dead' fans are losing interest as show's ratings and piracy dips - Fox News,http://www.foxnews.com/entertainment/2017/10/24/walking-dead-fans-are-losing-interest-as-shows-ratings-and-piracy-dips.html
Fox News,24/10/2017,fox-news,"A man in Texas was arrested Sunday after a video of him reportedly raping a 7-year-old girl was uncovered by the victim’s mother. Police arrested Jose Trinidad Gonzalez, 35, after the victim’s mother reported finding a video of the alleged rape on his tablet,…","Mom finds video of 7-year-old’s alleged rape, suspect arrested",http://www.foxnews.com/us/2017/10/24/texas-mom-finds-video-alleged-rape-7-year-old-daughter-suspect-arrested.html
Fox News,24/10/2017,fox-news,"The controversial dossier containing salacious allegations about President Donald Trump and his possible connections to Russia, including coordination between the Trump campaign and the Kremlin, resulted from funding by Hillary Clinton's presidential campaign…","Clinton campaign, DNC helped fund research that led to salacious Trump dossier",http://www.foxnews.com/politics/2017/10/24/clinton-campaign-dnc-helped-fund-research-that-led-to-salacious-trump-dossier-report-says.html
Fox News,24/10/2017,fox-news,"A West Virginia man was arrested Sunday after allegedly beating a woman and dumping her body over a bridge after slicing her throat. The woman survived the assault. Stacy Edward Burrell, 59, was accused of assaulting the woman last Wednesday. Court documents …","Man beat woman, sliced her throat before throwing her off bridge",http://www.foxnews.com/us/2017/10/24/west-virginia-man-allegedly-beat-woman-sliced-her-throat-before-throwing-her-off-bridge.html
Fox News,24/10/2017,fox-news,"An employee at Greater Rochester International Airport is dancing his way to fame after videos of him grooving on the job have gone viral. Rochester native Kyran Ashford works with Southwest Airlines through JetStream Ground Services, the Democrat & Chronicle…",Southwest employee puts on dance performance for travelers,http://www.foxnews.com/travel/2017/10/24/southwests-dancing-employee-is-social-media-sensation.html
Fox News,25/10/2017,fox-news,"Fox News Police find hand-drawn map leading them to body of missing Michigan teacher Fox News The body of Theresa Lockhart, a teacher reported missing in Michigan in May, was found Tuesday night. (Portage Department of Public Safety). Police confirmed Wednesd…",Police find hand-drawn map leading them to body of missing Michigan teacher - Fox News,http://www.foxnews.com/us/2017/10/25/police-find-hand-drawn-map-leading-them-to-body-missing-michigan-teacher.html
Fox News,25/10/2017,fox-news,Gov. Larry Hogan has vowed to fight a federal court’s ruling that the Bladensburg Peace Cross is unconstitutional.,Maryland governor to fight federal court ruling to remove World War I memorial cross,http://www.foxnews.com/us/2017/10/25/maryland-governor-to-fight-federal-court-ruling-to-remove-world-war-memorial-cross.html
Associated Press,25/10/2017,fox-news,Ukraine's Interior Ministry says a policeman has been killed and four other people including a parliament member injured by an explosion in the capital that it considers a terrorist attack.,"Blast in Ukraine capital wounds lawmaker, kills bodyguard",http://www.foxnews.com/world/2017/10/25/blast-in-ukraine-capital-wounds-lawmaker-kills-bodyguard.html
Associated Press,25/10/2017,fox-news,"Fox News Trump doesn't have to resume Obamacare health care subsidies, judge rules Fox News The Trump administration announced earlier this month that it will cut off cost-sharing reduction payments. (Copyright 2017 The Associated Press. All rights reserved.)…","Trump doesn't have to resume Obamacare health care subsidies, judge rules - Fox News",http://www.foxnews.com/politics/2017/10/25/trump-doesnt-have-to-resume-obamacare-health-care-subsidies-judge-rules.html
Lucas Tomlinson,25/10/2017,fox-news,"The U.S. military estimates the Islamic State now controls just three percent of Iraq and only five percent of Syria after the fall of Raqqa, Syria to U.S.-backed fighters more than three years after the first American airstrikes against the terror group.",What comes after Raqqa for ISIS?,http://www.foxnews.com/world/2017/10/25/what-comes-after-raqqa-for-isis.html
Associated Press,25/10/2017,fox-news,A court in Istanbul on Wednesday ordered eight human rights activists released from prison pending the outcome of their trial on charges of belonging to and aiding terror groups.,Turkish court frees activists from jail pending verdicts on terror charges,http://www.foxnews.com/world/2017/10/25/activists-accused-aiding-terror-groups-on-trial-in-turkey.html
Fox News,25/10/2017,fox-news,"Palestinian men imprisoned for ""security offenses"" against Israel have fathered dozens of children with the help of sperm smuggled out of prison to a West Bank fertility center, according to a published report.",Terrorists fathering multiple children via smuggled sperm,http://www.foxnews.com/world/2017/10/25/terrorists-fathering-multiple-children-via-smuggled-sperm.html
Fox News,25/10/2017,fox-news,"Fox News Kelly Ripa and Ryan Seacrest tear up on air talking about her son with dyslexia Fox News 89th Academy Awards - Oscars Red Carpet Arrivals - Hollywood, California, U.S. - 26/02/17 - Actress Kelly Ripa. REUTERS/Mario Anzuoni - HP1ED2Q1U8YLD. Kelly Ripa…",Kelly Ripa and Ryan Seacrest tear up on air talking about her son with dyslexia - Fox News,http://www.foxnews.com/entertainment/2017/10/25/kelly-ripa-and-ryan-seacrest-tear-up-on-air-talking-about-her-son-with-dyslexia.html
Fox News,25/10/2017,fox-news,"Russia has become the top exporter of foreign fighters who join the ranks of ISIS, according to a new report.","Russia 'exports' more ISIS fighters than any other country, report finds",http://www.foxnews.com/world/2017/10/25/russia-exports-more-isis-fighters-than-any-other-country-report-finds.html
New York Post,26/10/2017,fox-news,"Fox News Farmer dead after cow rebels against him Fox News A Georgia farmer was killed after a cow he was attempting to move rammed him against a fence. (Karl-Josef Hildenbrand/dpa via AP, File). This was one mad cow. A Georgia farmer was killed Wednesday mor…",Farmer dead after cow rebels against him - Fox News,http://www.foxnews.com/us/2017/10/26/farmer-dead-after-cow-rebels-against-him.html
Associated Press,26/10/2017,fox-news,"Disgraced film mogul Harvey Weinstein sued his former company on Thursday, seeking access to emails, his personnel file and other records he contends may exonerate him from multiple allegations of sexual harassment and assault.",Harvey Weinstein sues former company claiming it has information that could exonerate him,http://www.foxnews.com/entertainment/2017/10/26/harvey-weinstein-sues-former-company-claiming-it-has-information-that-could-exonerate-him.html
Hollie McKay,26/10/2017,fox-news,"Fox News Almost all American ISIS fighters unaccounted for, sparking fears they could slip through cracks and return Fox News 'White Widow' Sally Jones reportedly killed in U.S. drone strike; Trace Gallagher reports from Los Angeles. When it came to recruitin…","Almost all American ISIS fighters unaccounted for, sparking fears they could slip through cracks and return - Fox News",http://www.foxnews.com/world/2017/10/26/almost-all-american-isis-fighters-unaccounted-for-sparking-fears-could-slip-through-cracks-and-return.html
Fox News,26/10/2017,fox-news,Fox News News team eats 'World's Hottest Chip' on live TV Fox News The morning news anchors on KWGN were participating in Paqui's #OneChipChallenge – a social media contest that asks people to eat the brand's Carolina Reaper chip and post their reactions on I…,News team eats 'World's Hottest Chip' on live TV - Fox News,http://www.foxnews.com/food-drink/2017/10/26/news-team-eats-worlds-hottest-chip-on-live-tv.html
Fox News,26/10/2017,fox-news,"The White House released 2,800 classified files related to former President John F. Kennedy’s assassination on Thursday, but said it would temporarily keep some ""sensitive"" records under wraps.","About 2,800 JFK records to be released, others delayed, White House says",http://www.foxnews.com/politics/2017/10/26/about-2800-jfk-records-to-be-released-others-delayed-white-house-says.html
Kaitlyn Schallhorn,27/10/2017,fox-news,Catalonia's parliament passed a motion for independence from Spain on Friday.,Catalonia pushes for independence from Spain: What to know,http://www.foxnews.com/world/2017/10/27/catalonias-push-for-independence-from-spain-what-to-know.html
Fox News,27/10/2017,fox-news,"The opposition research project that ultimately produced the controversial Trump-Russia dossier was initially backed by the conservative Washington Free Beacon website, it was revealed late Friday.",Conservative website funded initial Fusion GPS Trump opposition effort,http://www.foxnews.com/politics/2017/10/27/conservative-website-funded-initial-fusion-gps-trump-opposition-effort.html
Associated Press,27/10/2017,fox-news,A judge in Guatemala has sent former President Otto Perez Molina and his vice president to trial for corruption involving an alleged scheme in which businesses paid bribes to avoid customs duties.,Guatemala judge orders former president tried for corruption,http://www.foxnews.com/world/2017/10/27/guatemala-judge-orders-former-president-tried-for-corruption.html
Associated Press,27/10/2017,fox-news,A U.N. expert says that laws criminalizing consensual gay sex have been scrapped in about 25 countries in the last 20 years.,UN expert: Anti-gay sex laws wane; rights 'crucible' endures,http://www.foxnews.com/world/2017/10/27/un-expert-anti-gay-sex-laws-wane-rights-crucible-endures.html
Fox News,27/10/2017,fox-news,"Fox News Wisconsin man gets locked in beer cooler, starts drinking Fox News Jeremy Van Ert, 38, drank one beer and three malt liquors while locked in a convenience store's beer cooler. (Wood County Jail). For most people, being locked overnight in a convenien…","Wisconsin man gets locked in beer cooler, starts drinking - Fox News",http://www.foxnews.com/food-drink/2017/10/27/wisconsin-man-gets-locked-in-beer-cooler-starts-drinking.html
Fox News,27/10/2017,fox-news,Tanya Callau recalled her final day with Thicke.,Alan Thicke’s widow ‘didn’t want to live’ after his death,http://www.foxnews.com/entertainment/2017/10/27/alan-thickes-widow-tanya-callau-says-didnt-want-to-live-after-actors-death.html
Associated Press,28/10/2017,fox-news,Hundreds of men and women have joined forces with firefighters to help control a wildfire that has ravaged more than a quarter of a national park in Brazil's central state of Goias.,Hundreds of volunteers help control wildfire in Brazil,http://www.foxnews.com/world/2017/10/28/hundreds-volunteers-help-control-wildfire-in-brazil.html
Associated Press,28/10/2017,fox-news,Fox News Family of Marine who died at Wisconsin VA hospital reaches $2.3M settlement Fox News The government has reached a $2.3 million settlement with survivors of a Marine veteran who died of a drug overdose at the troubled Wisconsin Veterans Affairs Medica…,Family of Marine who died at Wisconsin VA hospital reaches $2.3M settlement - Fox News,http://www.foxnews.com/us/2017/10/28/family-marine-who-died-at-wisconsin-va-hospital-reaches-2-3m-settlement.html
Alex Pappas,28/10/2017,fox-news,Longtime Trump ally Roger Stone’s account was suspended by Twitter on Saturday – but the self-styled agent provocateur is vowing to return to the social network.,Twitter suspends longtime Trump adviser Roger Stone,http://www.foxnews.com/politics/2017/10/28/twitter-suspends-longtime-trump-adviser-roger-stone.html
Fox News,28/10/2017,fox-news,"Fox News Tropical Storm Philippe forms over Cuba, heading for Florida Fox News ""It's nice to have something to talk about, but it won't cause widespread damage,"" said Fox News meteorologist Adam Klotz. ""It's as minor as a named storm can be."" Klotz said Phili…","Tropical Storm Philippe forms over Cuba, heading for Florida - Fox News",http://www.foxnews.com/us/2017/10/28/tropical-storm-philippe-forms-over-cuba-heading-for-florida.html
Associated Press,28/10/2017,fox-news,An earthquake has struck the Hindu Kush mountain range in Afghanistan and was strongly felt in northern Pakistan.,"Earthquake jolts northern Pakistan, Afghan mountain range",http://www.foxnews.com/world/2017/10/28/earthquake-jolts-northern-pakistan-afghan-mountain-range.html
Samuel Chamberlain,28/10/2017,fox-news,Houston Astros first baseman Yuli Gurriel will miss the first five games of next season for making a racist gesture toward Los Angeles Dodgers pitcher Yu Darvish during Friday night's World Series Game 3.,Astros' Yuli Gurriel suspended first five games of next season for racist gesture,http://www.foxnews.com/sports/2017/10/28/astros-yuli-gurriel-suspended-first-five-games-next-season-for-gesture-at-dodgers-pitcher.html
Fox News,28/10/2017,fox-news,"The House Intelligence Committee said Saturday it has struck a deal to gain access to bank records from Fusion GPS, the firm behind the salacious anti-Trump dossier.",House Intelligence Committee strikes deal for access to Fusion GPS bank records,http://www.foxnews.com/politics/2017/10/28/house-intelligence-committee-strikes-deal-for-access-to-fusion-gps-bank-records.html
Fox News,28/10/2017,fox-news,"Houston Texans owner Bob McNair reportedly met with the team Saturday morning and apologized for his comments that ""we can't have the inmates running the prison"" during a meeting of NFL owners about players who protest by kneeling during the national anthem. …",Houston Texans owner makes second apology for 'inmates running the prison' remark,http://www.foxnews.com/sports/2017/10/28/houston-texans-owner-makes-second-apology-for-inmates-running-prison-remark.html
Associated Press,28/10/2017,fox-news,Lebanon's prime minister says Cyprus can help his country drum up support from other European Union member states for its economy that's coming under heavy strain from hosting around 1.5 million Syrian refugees.,Lebanon premier: Cyprus can help us cope with refugee strain,http://www.foxnews.com/world/2017/10/28/lebanon-premier-cyprus-can-help-us-cope-with-refugee-strain.html
Fox News,28/10/2017,fox-news,"Fox News Idaho woman intentionally drove off cliff, killing herself and her 3 children, police say Fox News Police said a woman deliberately drove her car off a cliff last year, killing herself and her three children. (AP). An Idaho woman deliberately drove h…","Idaho woman intentionally drove off cliff, killing herself and her 3 children, police say - Fox News",http://www.foxnews.com/us/2017/10/28/idaho-woman-intentionally-drove-off-cliff-killing-herself-and-her-3-children-police-say.html
Fox News,29/10/2017,fox-news,"As tensions between the U.S. and North Korea continue to grow, the regime has been conducting safety measures for its people amid threats of nuclear war. The country has “conducted rare blackout exercises and mass evacuation drills in secondary, tertiary citi…",North Korea reportedly conducting nuclear war safety drills,http://www.foxnews.com/world/2017/10/29/north-korea-conducting-evacuation-blackout-drills-amid-growing-tensions-with-us-report-says.html
Fox News,29/10/2017,fox-news,"Fox News Georgia boy, 2, blocked from getting father's kidney, is rushed to hospital Fox News Anthony Dickerson Jr., who was set to receive his father's kidney, was rushed to a hospital Sunday morning after suffering an abdominal infection. (GoFundMe). A 2-ye…","Georgia boy, 2, blocked from getting father's kidney, is rushed to hospital - Fox News",http://www.foxnews.com/health/2017/10/29/georgia-boy-2-blocked-from-getting-fathers-kidney-is-rushed-to-hospital.html
Fox News,29/10/2017,fox-news,"Fox News West Virginia escaped inmate caught trying to cross border to Mexico Fox News Todd Wayne Boyes, 44, of Caldwell, Ohio, who escaped from a West Virginia jail two days before his sentencing was captured early Sunday along the Mexico border in Texas, au…",West Virginia escaped inmate caught trying to cross border to Mexico - Fox News,http://www.foxnews.com/us/2017/10/29/west-virginia-escaped-inmate-caught-trying-to-cross-border-to-mexico.html
Fox News,29/10/2017,fox-news,Fox News Andy Cohen responds to Kathy Griffin's slams on social media Fox News Andy Cohen has responded to the firestorm of criticism laid on him by Kathy Griffin with a single tweet. The “Watch What Happens Live” host is denying every accusation that the com…,Andy Cohen responds to Kathy Griffin's slams on social media - Fox News,http://www.foxnews.com/entertainment/2017/10/29/andy-cohen-responds-to-kathy-griffins-slams-on-social-media.html
Fox News,29/10/2017,fox-news,"A couple decided to grab coffee from a Starbucks in London while they were visiting. The pair ordered drinks Wednesday morning, before getting ready to head back to their home in west England, Gloucestershire Live reports. When the two got their drinks, the w…","Woman finds terrifying object in Starbucks coffee, nearly chokes",http://www.foxnews.com/food-drink/2017/10/29/couple-calls-out-starbucks-after-wife-nearly-choked-on-her-drink.html
Associated Press,29/10/2017,fox-news,Greek prosecutors say a 29-year-old man arrested in Athens has been charged with attempted murder against former Greek Prime Minister Lucas Papademos.,Man faces attempted murder charge in bombing of Greek ex-PM,http://www.foxnews.com/world/2017/10/29/man-faces-attempted-murder-charge-in-bombing-greek-ex-pm.html
New York Post,29/10/2017,fox-news,"Fox News Father and son in Brooklyn die of apparent drug overdoses after birthday party Fox News Joseph Andrade, 44, and his son Carlos, 22, died of an apparent drug overdose following a birthday party in Brooklyn Saturday night, police said. (Google Street V…",Father and son in Brooklyn die of apparent drug overdoses after birthday party - Fox News,http://www.foxnews.com/us/2017/10/29/father-and-son-in-brooklyn-die-apparent-drug-overdoses-after-birthday-party.html
Fox News,29/10/2017,fox-news,"As tensions between the U.S. and North Korea continue to grow, the regime has been conducting mass evacuation and blackout drills amid threats of nuclear war.","North Korea conducting evacuation, blackout drills amid growing tensions with US, report says",http://www.foxnews.com/world/2017/10/29/north-korea-conducting-evacuation-blackout-drills-amid-growing-tensions-with-us-report.html
Fox News,29/10/2017,fox-news,"Fox News History lovers open WWII-themed restaurant in Alabama Fox News A couple has opened a restaurant in historic Courtland, Alabama dedicated to World War II memorabilia. (iStock). An Alabama couple have used their love of history to make some money by op…",History lovers open WWII-themed restaurant in Alabama - Fox News,http://www.foxnews.com/food-drink/2017/10/29/history-lovers-open-wwii-themed-restaurant-in-alabama.html
Associated Press,29/10/2017,fox-news,"Fox News Horror movies top an otherwise slow box office Halloween weekend Fox News George Clooney's ""Suburbicon"" notched one of the most dismal wide-release debuts in recent years on a sluggish pre-Halloween weekend where the horror sequel ""Jigsaw"" topped all…",Horror movies top an otherwise slow box office Halloween weekend - Fox News,http://www.foxnews.com/entertainment/2017/10/29/horror-movies-top-otherwise-slow-box-office-halloween-weekend.html
Associated Press,29/10/2017,fox-news,The Latest on Puerto Rico's contract with Whitefish Energy Holdings (all times local): 3:55 p.m.,The Latest: Puerto Rico to scrap Whitefish contract,http://www.foxnews.com/world/2017/10/29/latest-puerto-rico-to-scrap-whitefish-contract.html
SkyNews,29/10/2017,fox-news,Heathrow Airport has launched an investigation after a memory stick containing confidential security information was found on a London street.,"USB stick with confidential info, including Queen Elizabeth's route to airport, found on London street, report says",http://www.foxnews.com/world/2017/10/29/heathrow-launches-investigation-after-security-details-found.html
Fox News,29/10/2017,fox-news,"Iran will continue its missile program and is not in violation of international accords, President Hassan Rouhani said Sunday during a speech on state television.","Rouhani says Iran will keep producing missiles, state TV reports",http://www.foxnews.com/world/2017/10/29/rouhani-says-iran-will-keep-producing-missiles-state-tv-reports.html
Fox News,29/10/2017,fox-news,"Fox News 'Happy Gilmore' actor Christopher McDonald arrested for DUI in Los Angeles Fox News Cast member Christopher McDonald poses at the premiere of ""About Last Night"" at the Cinerama Dome in Los Angeles, California February 11, 2014. The movie opens in the…",'Happy Gilmore' actor Christopher McDonald arrested for DUI in Los Angeles - Fox News,http://www.foxnews.com/entertainment/2017/10/29/happy-gilmore-actor-christopher-mcdonald-arrested-for-dui-in-los-angeles.html
The Sun,29/10/2017,fox-news,"ISIS fanatics have made a chilling threat against Prince George saying: ""Even the royal family will not be left alone,"" it has been claimed.","ISIS fanatics threaten Prince George with chilling warning 'the Royal Family will not be left alone,' report says",http://www.foxnews.com/world/2017/10/29/isis-fanatics-threaten-prince-george-with-chilling-warning-royal-family-will-not-be-left-alone-report-says.html
Fox News,29/10/2017,fox-news,"Congressional Republicans on Sunday called for Democrats John Podesta and Rep. Debbie Wasserman Schultz to provide further answers about their party paying for a dossier on President Trump’s alleged ties to Russia, after telling Senate investigators last mont…","Hill Republicans want more answers from Wasserman Schultz, Podesta about Trump dossier money",http://www.foxnews.com/politics/2017/10/29/hill-republicans-want-more-answers-from-wasserman-schultz-podesta-about-dossier-money.html
Fox News,30/10/2017,fox-news,"“Breaking Bad” actor Bryan Cranston, who was notably outspoken against then-candidate Donald Trump, recently changed his tone, calling out those who don’t support the current president.",Bryan Cranston: 'F--- you' to anyone who wants Trump to fail,http://www.foxnews.com/entertainment/2017/10/30/bryan-cranston-f-to-anyone-who-wants-trump-to-fail.html
| Fox News,30/10/2017,fox-news,"A drone captured video of a boat capsizing in Jupiter Inlet, Florida and a daring rescue in the rough water by a nearby 13-year-old surfer.",Drone captures capsizing boat and Florida teen's daring rescue,http://www.foxnews.com/tech/2017/10/30/drone-captures-capsizing-boat-and-florida-teens-daring-rescue.html
The Wall Street Journal,30/10/2017,fox-news,"Facebook Inc. estimates that about 126 million people may have seen content posted by Russian-backed accounts over more than two years that sought to disrupt American society, the social-media giant plans to tell congressional investigators Tuesday, according…",Facebook: Up to 126 million people saw Russian-backed content,http://www.foxnews.com/tech/2017/10/30/facebook-up-to-126-million-people-saw-russian-backed-content.html
Fox News,30/10/2017,fox-news,"Fox News 'Dancing With the Stars' contestant Lindsey Stirling injured, might have to forfeit the competition Fox News Violinist Lindsey Stirling poses backstage at the 2016 Billboard Awards in Las Vegas, Nevada, U.S., May 22, 2016. REUTERS/Steve Marcus - HT1E…","'Dancing With the Stars' contestant Lindsey Stirling injured, might have to forfeit the competition - Fox News",http://www.foxnews.com/entertainment/2017/10/30/dancing-with-stars-contestant-lindsey-stirling-injured-might-have-to-forfeit-competition.html
Fox News,30/10/2017,fox-news,"A California father who pleaded guilty in the rape and murder of his 14-year-old daughter now wants to take back the plea, according to a report. Mark Mesiti, 49, pleaded guilty during his trial earlier this month to a number of charges, including murdering h…","Dad wants to take back guilty plea in rape, murder of daughter",http://www.foxnews.com/us/2017/10/29/california-father-wants-to-take-back-guilty-plea-in-rape-murder-14-year-old-daughter-report-says.html
Associated Press,30/10/2017,fox-news,Two of Venezuela's leading opposition parties will boycott upcoming political races to protest recent gubernatorial elections that they say were rigged to favor President Nicolas Maduro's ruling party.,Key opposition parties boycott Venezuela mayoral elections,http://www.foxnews.com/world/2017/10/30/key-opposition-parties-boycott-venezuela-mayoral-elections.html
Fox News,30/10/2017,fox-news,"Fox News Democratic campaign ad implies Ed Gillespie supporters are Confederates who attack minority kids Fox News An ad released Monday shows a truck driver who supports Republican gubernatorial candidate Ed Gillespie driving around, seemingly terrorizing mi…",Democratic campaign ad implies Ed Gillespie supporters are Confederates who attack minority kids - Fox News,http://www.foxnews.com/politics/2017/10/30/democratic-campaign-ad-implies-ed-gillespie-supporters-are-confederates-who-attack-minority-kids.html
Samuel Chamberlain,31/10/2017,fox-news,The head of National Public Radio's news department was placed on leave Tuesday after he was accused of sexual harassment by two women who claimed he made unwanted advances toward them while he worked at the New York Times nearly 20 years ago.,"Top NPR, New York Times executive accused of lewd sexual harassment is placed on leave",http://www.foxnews.com/entertainment/2017/10/31/top-npr-new-york-times-executive-accused-lewd-sexual-harassment.html
Associated Press,31/10/2017,fox-news,Fox News Utah nurse settles over rough arrest caught on video Fox News SALT LAKE CITY – A Utah nurse who was arrested for refusing to let a police officer draw blood from an unconscious patient said Tuesday that she was settling with Salt Lake City and the un…,Utah nurse settles over rough arrest caught on video - Fox News,http://www.foxnews.com/us/2017/10/31/utah-nurse-settles-over-rough-arrest-caught-on-video.html
Fox News,31/10/2017,fox-news,"A Tampa Bay pizza shop posted a sign outside its business last week – no children. The sign, written in all capital letters, quickly drew the attention, and ire, of many in the community. Soon after the new policy took place, a Tampa Bay Mom’s Group Facebook …",Pizza restaurant outrages locals by banning children,http://www.foxnews.com/food-drink/2017/10/31/florida-pizza-restaurant-banned-children-and-many-are-not-happy.html
